22682:62207,36419,11797,84010,83746,5092,49469,46554,15674,99577
22685:4235,35157,29383,14672,116545,79137,71647,15620,75253,32982
22691:73635,13124,65959,15181,2362,84486,78795,51407,43205,32000
22699:99051,97514,96887,96861,95573,94468,94374,94227,93389,92821
22703:45880,25737,25104,8263,77313,36007,107075,94786,8603,39079
22706:61024,40504,34349,32884,84,7732,654,2121,17,1102
22711:65145,5498,5109,3939,2301,22421,17396,1276,81,51715
22741:89461,84975,80156,79942,78383,66688,64173,49396,39007,3846
22748:13124,44021,119194,108962,102505,47779,123175,77446,73635,70771
22755:63652,43467,29594,70333,40690,39648,989,96464,93350,69152
22759:20090,93096,102314,83049,111141,4806,116250,94406,7664,16304
22794:99128,81603,75629,52268,43308,3266,67842,16165,15483,2265
22799:60241,46726,43419,91031,62595,4151,40122,28862,26677,93238
22806:101834,98167,31646,40771,119949,7207,50269,44492,44298,43458
22807:71064,115344,51061,68014,33450,45163,8498,78407,110714,92117
22808:121208,87871,36163,361,11734,42246,87922,85493,84972,84082
22823:18819,87235,14161,11431,99758,2512,437,8101,696,1876
22824:974,68227,56102,5149,50906,429,34972,29736,11503,11146
22825:7869,1951,44779,49065,40734,121014,118346,10537,96152,960
22835:85491,72245,70825,20085,10725,74973,16123,105739,103171,80589
22844:9837,82668,69185,56235,102368,37797,88624,68233,42436,14366
22850:72372,114480,77616,73495,38812,15447,90570,86436,56536,13504
22863:3290,56415,80636,7440,68296,57917,74556,64086,40495,96699
22867:96454,69037,66294,99136,115083,96747,95426,66671,20926,123258
22872:97514,96887,96861,95573,94468,94374,94227,93389,92821,92514
22873:91536,88077,78573,77009,74608,67195,66938,43491,29342,117680
22887:84309,76416,73657,70206,59873,32040,117356,116955,106722,77768
22888:28862,121547,40422,53126,75607,34565,48210,31397,63340,113405
22903:97954,92367,91694,90906,88979,88441,86075,85405,83443,57589
22906:89447,73343,72759,61139,31914,17106,52797,8836,49189,36573
22936:90348,58737,37648,24317,20455,16953,114626,98578,97134,70644
22949:104598,75493,59421,52163,46554,3846,34034,32793,55577,2512
22979:80152,119665,110339,99315,93147,78917,70257,106485,37506,2351
22983:109960,99143,62381,56032,48675,46147,24847,20426,110753,101786
23000:47489,87951,73091,13229,105138,98096,110350,45229,16957,13835
23044:78761,12073,109465
23057:69971,67689,64844,60071,22605,157,117378,960,9024,61668
23073:97514,96887,96861,95573,94468,94374,94227,93389,92821,92514
23099:77676,7680,70,58205,5767,4671,32645,3137,2967,26340
23110:177,66537,103120,11497,69494,22655
23111:99296,97239,94582,93894,93089,8827,86247,85120,85113,83569
23112:98888,93073,82039,80282,75342,73786,72952,58319,56529,5642
23114:8617,8456,566,42780,69468,117325,4588,2435,9354,8908
23127:95406,74212,29291,13431,112220,10236,24210,49300,1435,10813
23133:18,90438,65092,56792,27004,8444,60523,3501,30967,3039
23183:97086,4670,3922,18819,97940,87867,7822,34867,17660,16821
23208:105081,18507,51405,100422,5008,95370,6945,52673,25921,14684
23221:90121,89762,74159,12121,120055,100764,78437,73574,6674,63827
23229:84827,21098,117682,25104,3550,6304,38930,35367,111467,9681
23234:79506,3905,36967,90473,59114,110229,32582,6907,5223,33953
23244:101303,92934,41327,29898,93272,84063,78847,69622,62565,47125
23252:93683,46572,4308,12968,88472,73292,7940,5486,2856,26513
23254:9950,983,8398,829,787,748,718,6837,6759,6700
23255:7653,53290,4194,41300,33285,26712
23311:8518,7401,31468,72768,30808,24439
23335:109455,94651,90599,81595,54977,40810,37819,103538,101089,87070
23340:18785,5287,49417,3307,2983,2743,1852,1551,9708,8931
23367:83508,49911,62703,27821,14855,12544,116155,101560,97518,89633
23382:82046,78871,6352,57100,40517,111248,88790,75257,48889,2763
23408:113943,84787,74089,69372,32815,23818,17426,118443,83197,63375
23423:76487,60140,20444,18905,1477,13055,9143,76827,88501,81861
23433:93469,80447,70337,44398,33139,17691,14594,110431,102616,112770
23452:25759,41106,123322,76165,72468,60663,28088,9122,4195,24654
23458:50100,35640,31469,1556,108157,83258,6774,509,2873,102108
